ctgov,cause,time,estimate
NCT01422876,Lost to Follow-up,271,0.9725
NCT01422876,Lost to Follow-up,279,0.9701
NCT01422876,Lost to Follow-up,280,0.9685
NCT01422876,Lost to Follow-up,292,0.9644
NCT01422876,Lost to Follow-up,294,0.9628
NCT01422876,Lost to Follow-up,363,0.962
NCT01422876,Lost to Follow-up,364,0.9605
NCT01422876,Other/Miscellaneous,1,0.9993
NCT01422876,Other/Miscellaneous,9,0.9978
NCT01422876,Other/Miscellaneous,18,0.9978
NCT01422876,Other/Miscellaneous,19,0.9963
NCT01422876,Other/Miscellaneous,40,0.9948
NCT01422876,Other/Miscellaneous,43,0.9926
NCT01422876,Other/Miscellaneous,75,0.9926
NCT01422876,Other/Miscellaneous,88,0.9888
NCT01422876,Other/Miscellaneous,113,0.9888
NCT01422876,Other/Miscellaneous,115,0.988
NCT01422876,Other/Miscellaneous,126,0.9872
NCT01422876,Other/Miscellaneous,135,0.9849
NCT01422876,Other/Miscellaneous,162,0.9841
NCT01422876,Other/Miscellaneous,167,0.9826
NCT01422876,Other/Miscellaneous,170,0.9794
NCT01422876,Other/Miscellaneous,177,0.9787
NCT01422876,Other/Miscellaneous,183,0.9763
NCT01422876,Other/Miscellaneous,192,0.9747
NCT01422876,Other/Miscellaneous,213,0.9739
NCT01422876,Other/Miscellaneous,214,0.9731
NCT01422876,Other/Miscellaneous,222,0.9723
NCT01422876,Other/Miscellaneous,297,0.9715
NCT01422876,Other/Miscellaneous,299,0.9707
NCT01422876,Other/Miscellaneous,317,0.9707
NCT01422876,Other/Miscellaneous,321,0.9691
NCT01422876,Other/Miscellaneous,342,0.9691
NCT01422876,Other/Miscellaneous,344,0.9682
NCT01422876,Protocol Violation,1,0.9993
NCT01422876,Protocol Violation,88,0.9993
NCT01422876,Protocol Violation,89,0.9985
NCT01422876,Protocol Violation,93,0.9985
NCT01422876,Protocol Violation,96,0.9977
NCT01422876,Protocol Violation,97,0.997
NCT01422876,Protocol Violation,129,0.997
NCT01422876,Protocol Violation,130,0.9962
NCT01422876,Protocol Violation,173,0.9962
NCT01422876,Protocol Violation,174,0.9954
NCT01422876,Protocol Violation,199,0.9954
NCT01422876,Protocol Violation,207,0.9938
NCT01422876,Protocol Violation,251,0.9938
NCT01422876,Protocol Violation,265,0.9929
NCT01422876,Protocol Violation,299,0.9929
NCT01422876,Protocol Violation,300,0.9921
NCT01422876,Protocol Violation,318,0.9921
NCT01422876,Protocol Violation,321,0.9913
NCT01422876,Voluntary Withdrawal,1,1
NCT01422876,Voluntary Withdrawal,22,0.997
NCT01422876,Voluntary Withdrawal,40,0.997
NCT01422876,Voluntary Withdrawal,41,0.9955
NCT01422876,Voluntary Withdrawal,48,0.9933
NCT01422876,Voluntary Withdrawal,72,0.9925
NCT01422876,Voluntary Withdrawal,77,0.9918
NCT01422876,Voluntary Withdrawal,79,0.9903
NCT01422876,Voluntary Withdrawal,83,0.9903
NCT01422876,Voluntary Withdrawal,84,0.9887
NCT01422876,Voluntary Withdrawal,125,0.9872
NCT01422876,Voluntary Withdrawal,126,0.9864
NCT01422876,Voluntary Withdrawal,165,0.9857
NCT01422876,Voluntary Withdrawal,171,0.9833
NCT01422876,Voluntary Withdrawal,182,0.9833
NCT01422876,Voluntary Withdrawal,183,0.9825
NCT01422876,Voluntary Withdrawal,195,0.9817
NCT01422876,Voluntary Withdrawal,278,0.9809
NCT01422876,Voluntary Withdrawal,280,0.9793
NCT01422876,Voluntary Withdrawal,294,0.9793
NCT01422876,Voluntary Withdrawal,301,0.9776
NCT01422876,Voluntary Withdrawal,314,0.9776
NCT01422876,Voluntary Withdrawal,321,0.9768
NCT01422876,Voluntary Withdrawal,322,0.976
NCT01422876,Voluntary Withdrawal,349,0.976
NCT01422876,Voluntary Withdrawal,350,0.9751
NCT01558271,Adverse Event,1,1
NCT01558271,Adverse Event,44,1
NCT01558271,Adverse Event,54,0.9979
NCT01558271,Adverse Event,78,0.9979
NCT01558271,Adverse Event,92,0.9958
NCT01558271,Adverse Event,97,0.9937
NCT01558271,Adverse Event,106,0.9937
NCT01558271,Adverse Event,115,0.9916
NCT01558271,Adverse Event,197,0.9916
NCT01558271,Adverse Event,203,0.9894
NCT01558271,Adverse Event,218,0.9894
NCT01558271,Adverse Event,224,0.9873
NCT01558271,Adverse Event,238,0.9873
NCT01558271,Adverse Event,245,0.9851
NCT01558271,Adverse Event,260,0.983
NCT01558271,Adverse Event,283,0.9808
NCT01558271,Adverse Event,295,0.9786
NCT01558271,Adverse Event,308,0.9786
NCT01558271,Adverse Event,310,0.9765
NCT01558271,Adverse Event,325,0.9765
NCT01558271,Adverse Event,327,0.9743
NCT01558271,Adverse Event,330,0.9721
NCT01558271,Adverse Event,389,0.9721
NCT01558271,Voluntary Withdrawal,1,0.9898
NCT01558271,Voluntary Withdrawal,29,0.9858
NCT01558271,Voluntary Withdrawal,30,0.9837
NCT01558271,Voluntary Withdrawal,36,0.9837
NCT01558271,Voluntary Withdrawal,44,0.9817
NCT01558271,Voluntary Withdrawal,54,0.9817
NCT01558271,Voluntary Withdrawal,65,0.9776
NCT01558271,Voluntary Withdrawal,68,0.9755
NCT01558271,Voluntary Withdrawal,70,0.9735
NCT01558271,Voluntary Withdrawal,78,0.9714
NCT01558271,Voluntary Withdrawal,97,0.9714
NCT01558271,Voluntary Withdrawal,99,0.9653
NCT01558271,Voluntary Withdrawal,106,0.9632
NCT01558271,Voluntary Withdrawal,115,0.9632
NCT01558271,Voluntary Withdrawal,123,0.9611
NCT01558271,Voluntary Withdrawal,162,0.9591
NCT01558271,Voluntary Withdrawal,176,0.957
NCT01558271,Voluntary Withdrawal,178,0.955
NCT01558271,Voluntary Withdrawal,182,0.9529
NCT01558271,Voluntary Withdrawal,203,0.9529
NCT01558271,Voluntary Withdrawal,218,0.9508
NCT01558271,Voluntary Withdrawal,224,0.9508
NCT01558271,Voluntary Withdrawal,238,0.9487
NCT01558271,Voluntary Withdrawal,295,0.9487
NCT01558271,Voluntary Withdrawal,297,0.9466
NCT01558271,Voluntary Withdrawal,308,0.9446
NCT01558271,Voluntary Withdrawal,325,0.9425
NCT01558271,Voluntary Withdrawal,389,0.9425
NCT01621178,Adverse Event,1,1
NCT01621178,Adverse Event,7,1
NCT01621178,Adverse Event,8,0.9982
NCT01621178,Adverse Event,16,0.9982
NCT01621178,Adverse Event,21,0.9965
NCT01621178,Adverse Event,23,0.9947
NCT01621178,Adverse Event,47,0.9947
NCT01621178,Adverse Event,49,0.9929
NCT01621178,Adverse Event,63,0.9929
NCT01621178,Adverse Event,66,0.9911
NCT01621178,Adverse Event,77,0.9911
NCT01621178,Adverse Event,84,0.9892
NCT01621178,Adverse Event,105,0.9892
NCT01621178,Adverse Event,112,0.9873
NCT01621178,Adverse Event,127,0.9873
NCT01621178,Adverse Event,140,0.9854
NCT01621178,Adverse Event,175,0.9835
NCT01621178,Adverse Event,242,0.9835
NCT01621178,Adverse Event,253,0.9816
NCT01621178,Adverse Event,289,0.9796
NCT01621178,Adverse Event,290,0.9776
NCT01621178,Adverse Event,314,0.9776
NCT01621178,Adverse Event,316,0.9756
NCT01621178,Adverse Event,325,0.9756
NCT01621178,Adverse Event,329,0.9736
NCT01621178,Adverse Event,358,0.9736
NCT01621178,Adverse Event,359,0.9715
NCT01621178,Adverse Event,566,0.9715
NCT01621178,Other/Miscellaneous,1,1
NCT01621178,Other/Miscellaneous,49,1
NCT01621178,Other/Miscellaneous,61,0.9982
NCT01621178,Other/Miscellaneous,73,0.9982
NCT01621178,Other/Miscellaneous,74,0.9945
NCT01621178,Other/Miscellaneous,76,0.9926
NCT01621178,Other/Miscellaneous,100,0.9926
NCT01621178,Other/Miscellaneous,101,0.9908
NCT01621178,Other/Miscellaneous,112,0.9908
NCT01621178,Other/Miscellaneous,117,0.9889
NCT01621178,Other/Miscellaneous,118,0.987
NCT01621178,Other/Miscellaneous,199,0.987
NCT01621178,Other/Miscellaneous,203,0.985
NCT01621178,Other/Miscellaneous,225,0.985
NCT01621178,Other/Miscellaneous,227,0.9831
NCT01621178,Other/Miscellaneous,241,0.9831
NCT01621178,Other/Miscellaneous,242,0.9811
NCT01621178,Other/Miscellaneous,280,0.9811
NCT01621178,Other/Miscellaneous,289,0.9792
NCT01621178,Other/Miscellaneous,316,0.9792
NCT01621178,Other/Miscellaneous,324,0.9772
NCT01621178,Other/Miscellaneous,325,0.9752
NCT01621178,Other/Miscellaneous,336,0.9752
NCT01621178,Other/Miscellaneous,346,0.9732
NCT01621178,Other/Miscellaneous,347,0.9712
NCT01621178,Other/Miscellaneous,566,0.9712
NCT01621178,PI/Sponsor Decision,1,1
NCT01621178,PI/Sponsor Decision,23,1
NCT01621178,PI/Sponsor Decision,27,0.9964
NCT01621178,PI/Sponsor Decision,28,0.9964
NCT01621178,PI/Sponsor Decision,29,0.9946
NCT01621178,PI/Sponsor Decision,36,0.9946
NCT01621178,PI/Sponsor Decision,42,0.9928
NCT01621178,PI/Sponsor Decision,44,0.9928
NCT01621178,PI/Sponsor Decision,45,0.991
NCT01621178,PI/Sponsor Decision,47,0.991
NCT01621178,PI/Sponsor Decision,49,0.9892
NCT01621178,PI/Sponsor Decision,77,0.9892
NCT01621178,PI/Sponsor Decision,84,0.98740000000000006
NCT01621178,PI/Sponsor Decision,105,0.98740000000000006
NCT01621178,PI/Sponsor Decision,112,0.9855
NCT01621178,PI/Sponsor Decision,119,0.9855
NCT01621178,PI/Sponsor Decision,127,0.9836
NCT01621178,PI/Sponsor Decision,144,0.9836
NCT01621178,PI/Sponsor Decision,175,0.9817
NCT01621178,PI/Sponsor Decision,238,0.9817
NCT01621178,PI/Sponsor Decision,241,0.9797
NCT01621178,PI/Sponsor Decision,242,0.9778
NCT01621178,PI/Sponsor Decision,290,0.9778
NCT01621178,PI/Sponsor Decision,297,0.9758
NCT01621178,PI/Sponsor Decision,355,0.9758
NCT01621178,PI/Sponsor Decision,356,0.9738
NCT01621178,PI/Sponsor Decision,566,0.9738
NCT01621178,Voluntary Withdrawal,1,0.9983
NCT01621178,Voluntary Withdrawal,4,0.9965
NCT01621178,Voluntary Withdrawal,7,0.9896
NCT01621178,Voluntary Withdrawal,12,0.9878
NCT01621178,Voluntary Withdrawal,14,0.9826
NCT01621178,Voluntary Withdrawal,20,0.9809
NCT01621178,Voluntary Withdrawal,23,0.9774
NCT01621178,Voluntary Withdrawal,27,0.9774
NCT01621178,Voluntary Withdrawal,29,0.9721
NCT01621178,Voluntary Withdrawal,42,0.9704
NCT01621178,Voluntary Withdrawal,47,0.9651
NCT01621178,Voluntary Withdrawal,61,0.9651
NCT01621178,Voluntary Withdrawal,87,0.9544
NCT01621178,Voluntary Withdrawal,100,0.9544
NCT01621178,Voluntary Withdrawal,105,0.949
NCT01621178,Voluntary Withdrawal,112,0.949
NCT01621178,Voluntary Withdrawal,119,0.9454
NCT01621178,Voluntary Withdrawal,175,0.9399
NCT01621178,Voluntary Withdrawal,189,0.9344
NCT01621178,Voluntary Withdrawal,238,0.9271
NCT01621178,Voluntary Withdrawal,297,0.9271
NCT01621178,Voluntary Withdrawal,347,0.9233
NCT01621178,Voluntary Withdrawal,348,0.9214
NCT01621178,Voluntary Withdrawal,357,0.9214
NCT01621178,Voluntary Withdrawal,358,0.9194
NCT01621178,Voluntary Withdrawal,376,0.9194
NCT01621178,Voluntary Withdrawal,377,0.8975
NCT01621178,Voluntary Withdrawal,566,0.8975
NCT01624259,Adverse Event,4,1
NCT01624259,Adverse Event,7,1
NCT01624259,Adverse Event,9,0.9983
NCT01624259,Adverse Event,19,0.9966
NCT01624259,Adverse Event,27,0.9966
NCT01624259,Adverse Event,28,0.9933
NCT01624259,Adverse Event,33,0.9933
NCT01624259,Adverse Event,36,0.9882
NCT01624259,Adverse Event,40,0.9849
NCT01624259,Adverse Event,69,0.9849
NCT01624259,Adverse Event,74,0.9832
NCT01624259,Adverse Event,82,0.9832
NCT01624259,Adverse Event,84,0.9815
NCT01624259,Adverse Event,85,0.9798
NCT01624259,Adverse Event,98,0.9798
NCT01624259,Adverse Event,104,0.9781
NCT01624259,Adverse Event,119,0.9781
NCT01624259,Adverse Event,126,0.9747
NCT01624259,Adverse Event,134,0.973
NCT01624259,Adverse Event,141,0.973
NCT01624259,Adverse Event,148,0.9712
NCT01624259,Adverse Event,174,0.9712
NCT01624259,Adverse Event,175,0.9695
NCT01624259,Adverse Event,228,0.9695
NCT01624259,Voluntary Withdrawal,4,0.9983
NCT01624259,Voluntary Withdrawal,7,0.9967
NCT01624259,Voluntary Withdrawal,19,0.9967
NCT01624259,Voluntary Withdrawal,27,0.995
NCT01624259,Voluntary Withdrawal,28,0.995
NCT01624259,Voluntary Withdrawal,33,0.9933
NCT01624259,Voluntary Withdrawal,40,0.9933
NCT01624259,Voluntary Withdrawal,51,0.9916
NCT01624259,Voluntary Withdrawal,104,0.9916
NCT01624259,Voluntary Withdrawal,119,0.9899
NCT01624259,Voluntary Withdrawal,126,0.9881
NCT01624259,Voluntary Withdrawal,134,0.9864
NCT01624259,Voluntary Withdrawal,140,0.9864
NCT01624259,Voluntary Withdrawal,141,0.9847
NCT01624259,Voluntary Withdrawal,177,0.9847
NCT01624259,Voluntary Withdrawal,178,0.9828
NCT01624259,Voluntary Withdrawal,181,0.9828
NCT01624259,Voluntary Withdrawal,182,0.9806
NCT01624259,Voluntary Withdrawal,228,0.9806
NCT01694771,Adverse Event,2,0.9991
NCT01694771,Adverse Event,5,0.9965
NCT01694771,Adverse Event,11,0.9956
NCT01694771,Adverse Event,16,0.9938
NCT01694771,Adverse Event,22,0.9938
NCT01694771,Adverse Event,23,0.9929
NCT01694771,Adverse Event,24,0.9929
NCT01694771,Adverse Event,25,0.992
NCT01694771,Adverse Event,26,0.9902
NCT01694771,Adverse Event,27,0.9876
NCT01694771,Adverse Event,28,0.9867
NCT01694771,Adverse Event,30,0.9867
NCT01694771,Adverse Event,32,0.9849
NCT01694771,Adverse Event,40,0.9831
NCT01694771,Adverse Event,41,0.9822
NCT01694771,Adverse Event,48,0.9795
NCT01694771,Adverse Event,49,0.9776
NCT01694771,Adverse Event,53,0.9767
NCT01694771,Adverse Event,55,0.9749
NCT01694771,Adverse Event,56,0.9749
NCT01694771,Adverse Event,57,0.974
NCT01694771,Adverse Event,59,0.974
NCT01694771,Adverse Event,60,0.9731
NCT01694771,Adverse Event,65,0.9722
NCT01694771,Adverse Event,81,0.9704
NCT01694771,Other/Miscellaneous,2,1
NCT01694771,Other/Miscellaneous,4,1
NCT01694771,Other/Miscellaneous,5,0.9991
NCT01694771,Other/Miscellaneous,23,0.9991
NCT01694771,Other/Miscellaneous,24,0.9982
NCT01694771,Other/Miscellaneous,26,0.9982
NCT01694771,Other/Miscellaneous,27,0.9973
NCT01694771,Other/Miscellaneous,28,0.9955
NCT01694771,Other/Miscellaneous,39,0.9955
NCT01694771,Other/Miscellaneous,40,0.9946
NCT01694771,Other/Miscellaneous,58,0.9946
NCT01694771,Other/Miscellaneous,59,0.9937
NCT01694771,Other/Miscellaneous,65,0.9937
NCT01694771,Other/Miscellaneous,75,0.9927
NCT01694771,Other/Miscellaneous,82,0.9927
NCT01694771,Other/Miscellaneous,83,0.9918
NCT01694771,Protocol Violation,2,1
NCT01694771,Protocol Violation,5,1
NCT01694771,Protocol Violation,6,0.9991
NCT01694771,Protocol Violation,19,0.9991
NCT01694771,Protocol Violation,22,0.9982
NCT01694771,Protocol Violation,26,0.9982
NCT01694771,Protocol Violation,27,0.9955
NCT01694771,Protocol Violation,28,0.9937
NCT01694771,Protocol Violation,57,0.9937
NCT01694771,Protocol Violation,58,0.9928
NCT01694771,Protocol Violation,83,0.9928
NCT01694771,Voluntary Withdrawal,2,0.9991
NCT01694771,Voluntary Withdrawal,11,0.9991
NCT01694771,Voluntary Withdrawal,14,0.9982
NCT01694771,Voluntary Withdrawal,16,0.9982
NCT01694771,Voluntary Withdrawal,19,0.9973
NCT01694771,Voluntary Withdrawal,26,0.9973
NCT01694771,Voluntary Withdrawal,27,0.9964
NCT01694771,Voluntary Withdrawal,28,0.9946
NCT01694771,Voluntary Withdrawal,30,0.9937
NCT01694771,Voluntary Withdrawal,32,0.9937
NCT01694771,Voluntary Withdrawal,33,0.9919
NCT01694771,Voluntary Withdrawal,75,0.9919
NCT01694771,Voluntary Withdrawal,81,0.991
NCT01694771,Voluntary Withdrawal,83,0.991
NCT01708902,Adverse Event,1,0.9986
NCT01708902,Adverse Event,2,0.9986
NCT01708902,Adverse Event,4,0.9973
NCT01708902,Adverse Event,9,0.9973
NCT01708902,Adverse Event,13,0.9959
NCT01708902,Adverse Event,14,0.9959
NCT01708902,Adverse Event,17,0.9917
NCT01708902,Adverse Event,19,0.9917
NCT01708902,Adverse Event,25,0.9875
NCT01708902,Adverse Event,29,0.9875
NCT01708902,Adverse Event,30,0.9861
NCT01708902,Adverse Event,34,0.9847
NCT01708902,Adverse Event,35,0.9847
NCT01708902,Adverse Event,39,0.9833
NCT01708902,Adverse Event,45,0.9833
NCT01708902,Adverse Event,48,0.9791
NCT01708902,Adverse Event,56,0.9791
NCT01708902,Adverse Event,58,0.9777
NCT01708902,Adverse Event,76,0.9777
NCT01708902,Adverse Event,83,0.9748
NCT01708902,Adverse Event,87,0.9734
NCT01708902,Adverse Event,90,0.9705
NCT01708902,Adverse Event,91,0.9691
NCT01708902,Adverse Event,93,0.9677
NCT01708902,Adverse Event,110,0.9677
NCT01708902,Adverse Event,121,0.9662
NCT01708902,Adverse Event,128,0.9648
NCT01708902,Adverse Event,195,0.9648
NCT01708902,Voluntary Withdrawal,1,0.9986
NCT01708902,Voluntary Withdrawal,4,0.9986
NCT01708902,Voluntary Withdrawal,9,0.9973
NCT01708902,Voluntary Withdrawal,13,0.9931
NCT01708902,Voluntary Withdrawal,14,0.9931
NCT01708902,Voluntary Withdrawal,15,0.9917
NCT01708902,Voluntary Withdrawal,17,0.9917
NCT01708902,Voluntary Withdrawal,21,0.989
NCT01708902,Voluntary Withdrawal,27,0.989
NCT01708902,Voluntary Withdrawal,29,0.9862
NCT01708902,Voluntary Withdrawal,30,0.9862
NCT01708902,Voluntary Withdrawal,34,0.9848
NCT01708902,Voluntary Withdrawal,39,0.9848
NCT01708902,Voluntary Withdrawal,41,0.982
NCT01708902,Voluntary Withdrawal,49,0.982
NCT01708902,Voluntary Withdrawal,50,0.9805
NCT01708902,Voluntary Withdrawal,58,0.9805
NCT01708902,Voluntary Withdrawal,62,0.9791
NCT01708902,Voluntary Withdrawal,76,0.9777
NCT01708902,Voluntary Withdrawal,95,0.9777
NCT01708902,Voluntary Withdrawal,103,0.9762
NCT01708902,Voluntary Withdrawal,128,0.9762
NCT01708902,Voluntary Withdrawal,130,0.9748
NCT01708902,Voluntary Withdrawal,134,0.9733
NCT01708902,Voluntary Withdrawal,138,0.9733
NCT01708902,Voluntary Withdrawal,140,0.9704
NCT01708902,Voluntary Withdrawal,195,0.9704
NCT01719003,Adverse Event,1,1
NCT01719003,Adverse Event,2,0.9985
NCT01719003,Adverse Event,4,0.997
NCT01719003,Adverse Event,5,0.9948
NCT01719003,Adverse Event,18,0.9933
NCT01719003,Adverse Event,23,0.9911
NCT01719003,Adverse Event,34,0.9888
NCT01719003,Adverse Event,44,0.9881
NCT01719003,Adverse Event,48,0.9873
NCT01719003,Adverse Event,49,0.9866
NCT01719003,Adverse Event,55,0.9858
NCT01719003,Adverse Event,61,0.9858
NCT01719003,Adverse Event,65,0.9843
NCT01719003,Adverse Event,77,0.982
NCT01719003,Adverse Event,85,0.982
NCT01719003,Adverse Event,87,0.9805
NCT01719003,Adverse Event,90,0.9805
NCT01719003,Adverse Event,91,0.9797
NCT01719003,Adverse Event,96,0.979
NCT01719003,Adverse Event,137,0.9766
NCT01719003,Adverse Event,139,0.9751
NCT01719003,Adverse Event,159,0.9751
NCT01719003,Adverse Event,160,0.9735
NCT01719003,Adverse Event,163,0.9735
NCT01719003,Adverse Event,164,0.9727
NCT01719003,Adverse Event,229,0.9727
NCT01719003,Lost to Follow-up,1,0.9941
NCT01719003,Lost to Follow-up,2,0.9934
NCT01719003,Lost to Follow-up,18,0.9934
NCT01719003,Lost to Follow-up,20,0.9926
NCT01719003,Lost to Follow-up,41,0.9926
NCT01719003,Lost to Follow-up,42,0.9919
NCT01719003,Lost to Follow-up,43,0.9919
NCT01719003,Lost to Follow-up,44,0.9911
NCT01719003,Lost to Follow-up,48,0.9911
NCT01719003,Lost to Follow-up,49,0.9904
NCT01719003,Lost to Follow-up,74,0.9904
NCT01719003,Lost to Follow-up,77,0.9896
NCT01719003,Lost to Follow-up,83,0.9896
NCT01719003,Lost to Follow-up,84,0.9881
NCT01719003,Lost to Follow-up,91,0.9881
NCT01719003,Lost to Follow-up,93,0.9873
NCT01719003,Lost to Follow-up,96,0.9873
NCT01719003,Lost to Follow-up,101,0.9865
NCT01719003,Lost to Follow-up,105,0.9865
NCT01719003,Lost to Follow-up,106,0.9857
NCT01719003,Lost to Follow-up,109,0.985
NCT01719003,Lost to Follow-up,125,0.985
NCT01719003,Lost to Follow-up,126,0.9842
NCT01719003,Lost to Follow-up,127,0.9842
NCT01719003,Lost to Follow-up,128,0.9826
NCT01719003,Lost to Follow-up,139,0.9826
NCT01719003,Lost to Follow-up,142,0.9818
NCT01719003,Lost to Follow-up,229,0.9818
NCT01719003,Other/Miscellaneous,1,0.9993
NCT01719003,Other/Miscellaneous,24,0.9993
NCT01719003,Other/Miscellaneous,27,0.9985
NCT01719003,Other/Miscellaneous,31,0.9985
NCT01719003,Other/Miscellaneous,34,0.9978
NCT01719003,Other/Miscellaneous,41,0.9978
NCT01719003,Other/Miscellaneous,44,0.9955
NCT01719003,Other/Miscellaneous,63,0.9955
NCT01719003,Other/Miscellaneous,64,0.9947
NCT01719003,Other/Miscellaneous,77,0.9947
NCT01719003,Other/Miscellaneous,80,0.9939
NCT01719003,Other/Miscellaneous,96,0.9939
NCT01719003,Other/Miscellaneous,101,0.9932
NCT01719003,Other/Miscellaneous,104,0.9924
NCT01719003,Other/Miscellaneous,109,0.9924
NCT01719003,Other/Miscellaneous,112,0.9916
NCT01719003,Other/Miscellaneous,138,0.9916
NCT01719003,Other/Miscellaneous,139,0.9908
NCT01719003,Other/Miscellaneous,146,0.9908
NCT01719003,Other/Miscellaneous,150,0.99
NCT01719003,Other/Miscellaneous,229,0.99
NCT01719003,Protocol Violation,1,0.9993
NCT01719003,Protocol Violation,7,0.9993
NCT01719003,Protocol Violation,8,0.9985
NCT01719003,Protocol Violation,83,0.9985
NCT01719003,Protocol Violation,84,0.9977
NCT01719003,Protocol Violation,87,0.9977
NCT01719003,Protocol Violation,88,0.997
NCT01719003,Protocol Violation,93,0.997
NCT01719003,Protocol Violation,96,0.9962
NCT01719003,Protocol Violation,101,0.9962
NCT01719003,Protocol Violation,104,0.9954
NCT01719003,Protocol Violation,136,0.9954
NCT01719003,Protocol Violation,138,0.9938
NCT01719003,Protocol Violation,150,0.9938
NCT01719003,Protocol Violation,155,0.993
NCT01719003,Protocol Violation,156,0.993
NCT01719003,Protocol Violation,158,0.9922
NCT01719003,Protocol Violation,229,0.9922
NCT01719003,Voluntary Withdrawal,1,1
NCT01719003,Voluntary Withdrawal,2,1
NCT01719003,Voluntary Withdrawal,4,0.997
NCT01719003,Voluntary Withdrawal,5,0.997
NCT01719003,Voluntary Withdrawal,7,0.9948
NCT01719003,Voluntary Withdrawal,21,0.9948
NCT01719003,Voluntary Withdrawal,28,0.9925
NCT01719003,Voluntary Withdrawal,43,0.991
NCT01719003,Voluntary Withdrawal,47,0.9903
NCT01719003,Voluntary Withdrawal,48,0.9888
NCT01719003,Voluntary Withdrawal,52,0.9873
NCT01719003,Voluntary Withdrawal,69,0.9857
NCT01719003,Voluntary Withdrawal,70,0.9842
NCT01719003,Voluntary Withdrawal,82,0.9842
NCT01719003,Voluntary Withdrawal,83,0.9819
NCT01719003,Voluntary Withdrawal,88,0.9812
NCT01719003,Voluntary Withdrawal,91,0.9796
NCT01719003,Voluntary Withdrawal,101,0.9796
NCT01719003,Voluntary Withdrawal,105,0.9781
NCT01719003,Voluntary Withdrawal,112,0.9781
NCT01719003,Voluntary Withdrawal,125,0.9758
NCT01719003,Voluntary Withdrawal,127,0.9742
NCT01719003,Voluntary Withdrawal,138,0.9742
NCT01719003,Voluntary Withdrawal,139,0.9727
NCT01719003,Voluntary Withdrawal,171,0.9727
NCT01719003,Voluntary Withdrawal,172,0.9702
NCT01719003,Voluntary Withdrawal,229,0.9702
